FEN
8/8/8/4K3/3r1p2/3k4/8/8 b - - 0 71
8/5k2/8/6Kn/6n1/8/8/8 w - - 0 66
8/8/k1N5/n7/1K6/8/8/8 w - - 0 60
8/8/8/7K/8/2b2k2/6B1/8 b - - 0 66
8/8/1k6/1q6/1NK5/8/8/8 w - - 0 51
8/8/2k5/1p6/1P6/1K6/8/8 w - - 0 75
8/8/8/3k3p/7P/5K2/8/8 w - - 0 62
8/8/8/6p1/1K4k1/8/7p/8 b - - 0 55
6K1/5R2/8/3k4/3P4/8/8/8 b - - 0 61
8/8/3k4/4p3/2KR4/8/8/8 b - - 0 49
8/8/3k4/6K1/8/2Q5/6P1/8 b - - 0 55
8/8/8/8/3KP2k/3P4/8/8 b - - 0 62
8/8/8/1KB4k/8/7P/8/8 w - - 0 51
8/7k/4K3/6Qp/8/8/8/8 b - - 0 60
8/2P5/6r1/2k5/8/8/4K3/8 w - - 0 53
8/K7/P7/5P2/3k4/8/8/8 b - - 0 61
8/8/8/8/6p1/8/5KPk/8 w - - 0 47
8/8/5p2/2K5/p5k1/8/8/8 w - - 0 53
8/8/8/8/3r4/7K/3k4/4R3 b - - 0 76
8/8/8/p4K2/q7/8/7k/8 w - - 0 66
8/6p1/2K3p1/8/5k2/8/8/8 b - - 0 45
8/6p1/8/6K1/k7/7P/8/8 w - - 0 53
8/8/8/7K/1p5q/1k6/8/8 w - - 0 66
8/8/P7/6k1/4Kp2/8/8/8 b - - 0 58
8/5k2/K7/P7/7p/8/8/8 b - - 0 49
8/8/5k2/8/5rK1/6P1/8/8 w - - 0 63
8/8/1p6/p7/3K4/1k6/8/8 b - - 0 66
8/8/2R2k2/8/5K2/8/7P/8 b - - 0 39
8/5k2/7r/7K/6P1/8/8/8 w - - 0 56
8/7k/6p1/1B6/8/6K1/8/8 b - - 0 50
8/8/5K2/8/8/p7/P1k5/8 w - - 0 73
8/8/8/3p1k2/3K1P2/8/8/8 w - - 0 59
1B6/1K6/8/8/6kP/8/8/8 b - - 0 58
8/8/8/8/5K2/p7/P1k5/8 b - - 0 57
8/8/2k5/K7/1p6/8/P7/8 w - - 0 47
8/8/8/8/3R4/4pk2/8/5K2 w - - 0 46
8/8/1K4k1/8/5p2/8/4r3/8 b - - 0 55
8/8/1k6/8/1K6/1P6/P7/8 b - - 0 77
8/8/6k1/8/8/8/r1R5/2K5 b - - 0 48
8/8/k5p1/8/8/6K1/8/7B w - - 0 60
